smiles,density,hof,density_score,hof_score,density_ood,density_train,density_iid,hof_ood,hof_train,hof_iid
CCC1C(C(=C(OC(=CC1=O)c1ccccc1)C#Cc1ccccc1)CC)c1ccc(cc1)N(=O)=O,1.3056434708726,-8.4406651043484,6.993870683708044,1.0039187325170351,0,1,0,0,1,0
CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)C(C)(C=O)C(CN(=O)=O)c1ccccc1,1.3213706051816,-271.66393024701,7.438281693015206,1.000709870052302,0,1,0,1,0,0
COc1ncc(c2ccccc2)c2c1cccc2N(=O)=O,1.3972068988726,6.4186302525196,8.159420395330148,1.005171548659669,0,1,0,0,1,0
COc1cc2OC(=O)C(C)(CC=C)C(c3ccc(cc3)N(=O)=O)c2c(OC)c1OC,1.3875755750095,-168.45564186785,8.225449396210966,1.0020266346393503,0,1,0,0,1,0
CCOC(=O)C1=C(C)OC(=C(C#N)C21C(=O)Nc1ccc(cc21)N(=O)=O)N,1.4917017700995,-122.26784506986,5.777884132919819,1.001569981317834,0,1,0,0,1,0
OC(CN(=O)=O)C1=COc2cc(OCc3ccccc3)ccc2C1=O,1.4340548824429,-136.76524194389,7.517954025386425,1.0027323011726552,0,0,1,0,1,0
CC1(C)CC(C)(C)C2=[N+]([O-])c3ccccc3C2=C1,1.2268803525886,1.0158301578666,4.4087340981116245,1.0044599000197663,0,1,0,0,1,0
O=C1CCC(=O)N1OC(=O)c1cc2CCc3ccc(CCc4ccc(CCc1cc2)cc4)cc3,1.3259964138339,-125.72631597364,7.555043506492428,1.0034459510672304,0,1,0,0,1,0
CCOC(=O)C(CC=C)(CC=C)C(=O)c1ccc(cc1)N(=O)=O,1.3194628503188,-113.50170807935,7.388100142039175,1.0032158936349829,0,1,0,0,0,1
CCCCCCCCCCOc1ccc(cc1)C1=NC2(CCCCC2)N([O])C1(C)C,1.1545085148752,-138.24797704159,2.654099020390677,1.0028652001450493,1,0,0,0,1,0
COC(=O)C1ON(C2OCC3OC(C)(C)OC23)C(C1C(=O)OC)c1ccccc1,1.3946849665878,-298.41995158251,8.181195173514029,1.0004515277593347,0,1,0,1,0,0
CC1(C)C2=CC=C(N2)C(C)(C)C2=CC=C(N2)C(C)(C)C2=C(NC(=C2)C(C)(C)C2=CC=C1N2)N=Nc1ccc(cc1)N(=O)=O,1.299846080631,45.661929903017,6.815034122981811,1.0020329222933864,0,1,0,0,1,0
CC(C)(C)OC(=O)N1C2C3Oc4ccccc4C(=O)C3C1N(OCc1ccccc1)C(=O)N2OCc1ccccc1,1.3828204867148,-198.30756863283,8.240673451125765,1.0014211368147643,0,1,0,0,1,0
CN(C)C1=CC=C(c2cc(nc(c2)c2ccccn2)c2ccccn2)C2=NON=C12,1.376841029952,130.79731135267,8.243230276683033,1.0002507167991088,0,1,0,1,0,0
CC(=O)N1OC(=O)c2c(C)cc(C)nc12,1.3963082321346,-83.245805132161,8.167539474097778,1.0048344121833404,0,1,0,0,1,0
CC1CC2CC(C)C(=O)N(O)C2([N+](=C1N)[O-])c1ccccc1,1.3461389427846,-55.247424298627,7.969576592798222,1.0048989900215637,0,1,0,0,1,0
Nc1ccc(cc1O)N(=O)=O,1.4662805468118,-38.312562059193,6.599475753130228,1.0054321120260128,0,1,0,0,1,0
CC1(C)CC2C(OC1OC2(C)C)c1ccc(cc1)N(=O)=O,1.3342068978621,-107.3248338184,7.7436054215051975,1.0027280700623866,0,1,0,0,1,0
ON=C(c1ccccc1)C(=O)c1ccccc1,1.3155587408399,3.8288994677594,7.281960444150964,1.0044711296960283,0,1,0,0,1,0
OC(=O)C1CC=CC2CN(OCc3ccccc3)C(=O)C12,1.3482511260556,-121.19811407127,8.003102409056847,1.003454613594378,0,1,0,0,1,0
O=C(N1CCNCC1)c1ccc(cc1)N(=O)=O,1.3827581084595,-39.619944250063,8.240795739922604,1.004237983847556,0,1,0,0,1,0
CC(C)(C)C(=O)Nc1ccc(c2cccnc12)N(=O)=O,1.369175899089,-52.632474225509,8.219387303819248,1.0049759676045775,0,1,0,0,1,0
COc1cccc2C(CN(=O)=O)C(C)C(=O)Oc12,1.41766127203,-131.18196258705,7.87248230219456,1.0024216587170098,0,1,0,0,1,0
CC(=O)N1CN(CN(CN(C1)N(=O)=O)C(C)=O)N(=O)=O,1.5540404634028,-81.930150925245,3.9145880724591873,1.0035468323304608,0,1,0,0,0,1
CCN(CC)c1ccc(cc1)C=C(C#N)c1ccc(cc1)N(=O)=O,1.2841039352839,35.971434384661,6.302206629994095,1.0026758601061543,0,1,0,0,1,0
CCOc1cc(ccc1C=C(C#N)c1ccc(cc1)N(=O)=O)N(CC)CC,1.2857739830581,-17.369263925801,6.358006063700838,1.0045293337341374,0,1,0,0,1,0
O=N(=O)c1cc(c2Oc3cc4ccccc4cc3Oc3cc(Oc4cc5ccccc5cc4Oc1c2)c(cc3N(=O)=O)N(=O)=O)N(=O)=O,1.6073940263902,-62.380160045075,2.7820483175798856,1.003530917413373,1,0,0,0,1,0
COc1cc(c2ncccc2c1OC(C)=O)N(=O)=O,1.4772907166854,-93.265656928227,6.247506880636399,1.0042343647326224,0,1,0,0,1,0
CCOC(=O)C1(Cc2ccccc2N(C)C1c1ccccc1)N(=O)=O,1.3551413780197,-78.760810719335,8.098019275410666,1.0037929517797648,0,1,0,0,1,0
Oc1c2C(=O)c3ccccc3C(=O)c2c(O)c(c1N(=O)=O)N(=O)=O,1.6861161171554,-130.16196797343,1.8337100468637402,1.0035323062436659,1,0,0,0,1,0
COC(=O)c1ccc(cc1)N(O)c1ccccc1c1ccccn1,1.3615335892393,-35.196225639744,8.165556189008463,1.0047150951088624,0,1,0,0,1,0
CC(C)=NOCc1ccccc1OC(=O)c1ccccc1,1.2784756613695,-69.268820545596,6.112607569085303,1.0049236374562367,0,1,0,0,1,0
NC(=NO)C(CCCNC(=O)C1=CC=CN1)=NO,1.366434302835,-41.516103628753,8.203498870621253,1.0030598828233148,0,1,0,0,1,0
OCC1(CO)COC(N1)c1cccc(c1)N(=O)=O,1.4268396525251,-114.97020145222,7.685978931723557,1.0028750364675814,0,1,0,0,0,1
CC(=O)OCC(COC(C)=O)(COC(C)=O)N=Cc1ccc(cc1)N(=O)=O,1.4071981591691,-283.70673174943,8.043003092496738,1.000990876316496,0,1,0,0,1,0
COC(=O)C1(CC2COC(N2C1=O)c1ccccc1)c1ccc(cc1N(=O)=O)N(=O)=O,1.5149886200007,-149.84473726003,5.031400903976535,1.001855040822443,0,1,0,0,1,0
CCCCNc1cc(c(C)c[n+]1[O-])N(=O)=O,1.3174366247323,-31.563001300116,7.3335760722817955,1.0049617891486236,0,1,0,0,1,0
COC1CC2C(C(C(=O)OC)C1(CO)N2C(=O)OC(C)(C)C)N(=O)=O,1.4109019589523,-304.86770338659,7.988090934973122,1.0003085845944104,0,1,0,1,0,0
COC1CC2C(C(N(=O)=O)C1(CO)N2C(=O)OC(C)(C)C)C(=O)OC,1.4101870916746,-304.11387951703,7.999166521982602,1.000290688715782,0,1,0,1,0,0
NC(C#N)=C(N=CC=Cc1ccc(cc1)N(=O)=O)C#N,1.3749276027592,99.181326705427,8.240129717127507,1.0010247525110096,0,1,0,0,1,0
CC(C)(C)N([O])c1ccc2c(c1)C(C)(C)C1=C2c2ccc(cc2C1(C)C)N([O])C(C)(C)C,1.2222814897071,6.9700439871925,4.270222301411937,1.0052935462939165,0,1,0,0,1,0
CCCCCCNC(=O)Nc1ccc(cc1)N(=O)=O,1.271273653769,-95.650209936849,5.86779508612181,1.0041470419943639,0,1,0,0,1,0
CNc1ccc(cc1OCCOCCO)N(=O)=O,1.3656266325111,-125.78122923985,8.198084596282069,1.0033285937567653,0,1,0,0,1,0
CC(=O)C1=C(C)OC(=NO)C1c1ccccc1,1.3232901487113,-52.513202437688,7.487598711560314,1.0059703917769414,0,1,0,0,1,0
ON=C1OC2=C(C1c1ccccc1)C(=O)CCC2,1.3593150098985,-50.264955629412,8.144404537823531,1.0030685501697643,0,1,0,0,1,0
CC12CCC1C(CCOC(=O)c1ccc(cc1)N(=O)=O)C(=O)O2,1.4104783754537,-183.93123605643,7.994680858931122,1.0018781545589308,0,1,0,0,1,0
O=N(=O)c1ccc(Nc2ccc(cc2)N=Nc2ccccc2)c(c1)N(=O)=O,1.4529442286791,68.452973180893,7.006052953300205,1.001398228044562,0,1,0,0,1,0
CN1OC(CC1c1ccccc1)C(O)=O,1.3172622250741,-79.368259362762,7.328825723578925,1.0046838707116106,0,1,0,0,0,1
COc1cc(OC)c2c(c1)C(OC(=O)C13CCC(C)(C(=O)O1)C3(C)C)C1(CC=C(C)C)C=CC(OC)(OC)C3=C1C2=NO3,1.3619844162332,-313.70087213576,8.16955337849075,1.000793712923553,0,1,0,1,0,0
COc1ccc(cc1)C(=O)C(=NO)c1ccc(OC)cc1,1.3465575217306,-75.09932727516,7.976381744486682,1.0039338206962036,0,1,0,0,1,0
CC1(OC1c1ccccc1)N(=O)=O,1.3672155863221,-23.271006953509,8.208419175972754,1.006958667645261,0,1,0,0,1,0
O=N(=O)C1(OC1c1ccccc1)c1ccccc1,1.3665173832973,5.9708581155973,8.204036917711091,1.0035687432800058,0,1,0,0,1,0
CC(=O)Oc1ccc(cc1)C=CC(=Nc1c(C)cccc1C)c1ccccc1N(=O)=O,1.3281237651284,-49.318232003242,7.606279059312443,1.0046858844199453,0,1,0,0,1,0
COc1cc[n+]([O-])c(c1)C1=CC=CN1Cc1ccccc1,1.3091809362841,19.405007044284,7.099454113087152,1.003147548737467,0,1,0,0,1,0
CC(C)(C)C(OC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O)C1CC2CC(C1=C)C2(C)C,1.3456549829201,-120.83816153504,7.961609940333031,1.0022710344892374,0,1,0,0,1,0
CC1=NC(=NO1)c1cccnc1N,1.3841524446117,23.358518113996,8.237582615463763,1.004307284380094,0,1,0,0,1,0
CC(C)(C)C1=NN(C(=C1)N)c1ccc(cc1)N(=O)=O,1.3188298949671,16.586585488704,7.371201167590589,1.0030090232623219,0,1,0,0,1,0
Oc1c(cccc1N(=O)=O)C(=O)N=[N+]=[N-],1.6011176264643,-6.4991587064154,2.89152759620656,1.0046619786804665,1,0,0,0,1,0
O=C1C2C(CN1OCc1ccccc1)C=CCC2C(=O)N1CCCC1C#N,1.3187896213367,-56.783179942007,7.370121783330722,1.0047687835813999,0,1,0,0,1,0
CC(=O)OC1CC(OC(=O)c2ccc(cc2)N(=O)=O)C2(C)OC2C1,1.4349394296899,-225.02101939933,7.496177104151622,1.0007105705955324,0,1,0,1,0,0
CC(=O)C(CN1CCN(CC1)CC(=Cc1ccccc1N(=O)=O)C(C)=O)=Cc1ccccc1N(=O)=O,1.3635218479743,-58.122654000605,8.182415575236407,1.00438259099229,0,1,0,0,1,0
CCOC(=O)C1CC23CCCCC2=C(C)CON3O1,1.306259287735,-119.86882223745,7.012456447389943,1.002074891820159,0,1,0,0,1,0
CC(=O)C1=C(C)NC(=C(C1c1ccc(cc1)N(=O)=O)C(C)=O)C,1.3578919093193,-79.405207391172,8.129549545113166,1.0048879703002949,0,0,1,0,1,0
CC(C)=CCC1CC=CC(OC(=O)c2ccc(cc2)N(=O)=O)C1(C)C,1.2693345784891,-114.57634905829,5.801700053817104,1.0038338255189814,0,1,0,0,1,0
O=C(OC(C1OC(CC2CCCCC12)c1ccccc1)c1ccccc1)c1ccc(cc1)N(=O)=O,1.3306291464252,-147.28101151751,7.664524900890548,1.0018526750592809,0,1,0,0,1,0
O=N(=O)C12C3CC4C5C3C1C5C(C24)(N(=O)=O)N(=O)=O,1.6571116162361,14.069189557481,2.1037240818353817,1.0036929777224228,1,0,0,0,1,0
CN1c2ccccc2N(Cc2ccc(cc2)N(=O)=O)c2ccccc12,1.36393158772,50.017432087255,8.185642039626138,1.002506407693068,0,1,0,0,1,0
O=C1N(CNc2ccccc12)N=Cc1ccc(cc1)N(=O)=O,1.4341934098148,20.113797997371,7.514559815064413,1.0019943123394668,0,1,0,0,1,0
Nc1nc(nc(N)c1N=O)N1CCOCC1,1.4357619973913,-13.021125081769,7.475707710430766,1.0056657320522255,0,1,0,0,1,0
O=N(=O)c1cccc(NCNc2cccc(c2)N(=O)=O)c1,1.4376042422023,11.326765290881,7.429118193974418,1.0038793909392112,0,1,0,0,1,0
O=N(=O)c1ccc(cc1)C1=NC=C2OC(=NN12)C1CCC1,1.4405594197251,46.144157722082,7.352311247457583,1.0021306162522108,0,1,0,0,1,0
CC1=NN(c2ccccc2)C(=C1N=Nc1ccccc1N(=O)=O)N,1.4047054977108,97.583969017398,8.076452218824773,1.0012120975930494,0,1,0,0,1,0
O=N(=O)c1ccc(cc1)C1C(c2ccccc2)C1(C#N)C#N,1.3587934052277,94.719395168732,8.139076040638166,1.0006527031014956,0,1,0,1,0,0
ON=C1CCCCCCCCCC1,1.1179879570596,-49.591300655691,2.1016564426677005,1.0055323591641019,1,0,0,0,1,0
CON1C(=O)c2ccccc2C21CCCCC2,1.280500418659,-52.28335759893,6.181052652992361,1.0067113723313963,0,0,1,0,1,0
CC(C)C(=NNc1ccc(cc1C)N(=O)=O)C(Nc1ccc(C)cc1)c1ccccc1,1.2673626678633,18.806870984501,5.734481826117335,1.004257840750343,0,1,0,0,1,0
CC(=O)C(C)=NNc1ccccc1N(=O)=O,1.3797417507972,-19.011142727551,8.244305663872145,1.0038168488726655,0,1,0,0,1,0
CC(=NNc1ccccc1N(=O)=O)C(C)=NNc1ccccc1N(=O)=O,1.4291866957123,50.149988101882,7.633265577528668,1.002058771956629,0,1,0,0,1,0
CC(=O)C(C)=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.493472303746,-28.902111164324,5.7201494316289105,1.0051777925955823,0,1,0,0,1,0
CC(C)(C)NC(=O)C1=NOC(=C1c1ccccc1)NC(C)(C)C,1.2321248431339,-75.873998479683,4.570528571069156,1.0042202890657064,0,1,0,0,1,0
COc1ccc(CN2C(=CC(=O)c3cc(ccc23)N(=O)=O)c2ccc(C)cc2)cc1,1.3729191451209,-45.52313219457,8.234831759742727,1.0045350656993173,0,0,1,0,1,0
O=C1C=C(N(CCCc2ccccc2)c2ccc(cc12)N(=O)=O)c1ccccc1,1.342274040728,-13.297418806156,7.903046714768754,1.0048903074384248,0,1,0,0,1,0
CC(N1c2ccc(cc2C(=O)C=C1c1ccc(C)cc1)N(=O)=O)c1ccccc1,1.3495897516519,-9.0954126220033,8.023289935243078,1.0035797769407595,0,1,0,0,1,0
NC(=O)C(N=Cc1ccc(cc1)N(=O)=O)c1ccccc1,1.3693587615751,-16.050798650978,8.220309742270224,1.0057220482719016,0,1,0,0,1,0
NC(=O)C(N=Cc1cccc(c1)N(=O)=O)c1ccccc1,1.3691355695563,-16.083196808731,8.219181547731663,1.0056925842651074,0,1,0,0,1,0
O=N(=O)NN1N=NNC1=NN(=O)=O,1.7847825731596,119.45298051574,1.3280637772475763,1.0006234725067287,1,0,0,1,0,0
CCOC(=O)C1=NOC(=C1C(C)=NNC(=O)Nc1ccccc1)C,1.359745313474,-95.075956781493,8.148698739794254,1.0029679987683127,0,1,0,0,1,0
CCOC(=O)C1=NOC(=C1C(C)=NNc1ccc(cc1N(=O)=O)N(=O)=O)C,1.4921221662231,-77.787459740855,5.764169740590978,1.0039428040728173,0,1,0,0,1,0
CON1C(=O)c2ccc(OC)cc2CC1(C)C,1.2891858046717,-91.740811279523,6.47116321624297,1.0035494166755035,0,1,0,0,1,0
CCCCC1(COC(=O)c2cc(cc(c2)N(=O)=O)N(=O)=O)CC2(OC(C)C(C)O2)C=C1,1.3792922105597,-218.91463473782,8.244424977780826,1.0010168225987401,0,1,0,0,1,0
O=C1CCCC21COC(C2)c1ccc(cc1)N(=O)=O,1.3753665104893,-89.470048682656,8.241008903686794,1.0050658407937643,0,1,0,0,1,0
O=C1CCCCC21COC(C2)c1ccc(cc1)N(=O)=O,1.3597850884032,-98.576912559901,8.149091026923934,1.0032362787249474,0,1,0,0,1,0
O=N(=O)c1ccc(cc1)C=Nc1ccc(Nc2ccccc2)cc1,1.3391106966464,52.849367215419,7.843754264882359,1.0027346358350855,0,1,0,0,1,0
O=N(=O)c1ccc(C=Nc2ccc(Nc3ccccc3)cc2)c(c1)N(=O)=O,1.4273176258708,48.012676872466,7.675401708371455,1.0029099023704118,0,1,0,0,1,0
CCN(CC)c1ccc(cc1)N=Cc1ccc(cc1)N(=O)=O,1.2761625326727,13.931927019195,6.034164266642487,1.004666590457379,0,1,0,0,1,0
CC(C)C1OC(=O)C(=C1c1ccc(cc1)N(=O)=O)C,1.3470713044084,-103.12489367556,7.984626138684728,1.0026799121993537,0,1,0,0,1,0
COC(=O)C1=CC(c2ccccc2)C(C#CCOCc2ccccc2)(N(=O)=O)C21C(=O)N(C)c1ccccc21,1.3762142292405,-68.405486873008,8.242423927633046,1.0054080006195567,0,1,0,0,1,0
O=C(Nc1c(ccc2cccnc12)N(=O)=O)C1=CC=CO1,1.4976426181398,-22.890112313045,5.584515304851935,1.0062178272252718,0,1,0,0,1,0
CC(=O)Nc1c(ccc2cccnc12)N(=O)=O,1.451025082393,-23.506810683493,7.062002956070868,1.004519428791008,0,1,0,0,1,0
CC1=NON=C1NC(=O)Cc1ccccc1,1.3460659016511,0.65910767007026,7.968380995934509,1.005608953808897,0,1,0,0,1,0
O=C(NCc1ccccc1N(=O)=O)Nc1cccc2ccccc12,1.3899458210696,-22.748073405157,8.21353493704091,1.004725235881765,0,1,0,0,1,0
CON=[N+]([O-])N=C(N)c1ccccc1,1.3573176262512,55.101904049032,8.123272068971376,1.0023083019944434,0,1,0,0,1,0
CN(C)C(=N[N+]([O-])=NOCc1ccccc1)c1ccccc1,1.2851724549731,74.73578713006,6.337936351706371,1.001338536898751,0,1,0,0,1,0
CC(C)(C)C1=CC(C)(C(=O)C(C)(C1N(=O)=O)N(=O)=O)N(=O)=O,1.4645970169439,-94.17775768343,6.652241179387854,1.0023671477184946,0,1,0,0,1,0
CCC(C=O)C(CN(=O)=O)N1C(=O)c2ccccc2C1=O,1.421338523067,-138.04206205681,7.801661884735963,1.0017852983496607,0,1,0,0,1,0
O=CC(Cc1ccccc1)C(CN(=O)=O)N1C(=O)c2ccccc2C1=O,1.4119321741618,-111.77497670386,7.971734359519644,1.002056624806024,0,1,0,0,1,0
O=NN1CCN(CC1)N=O,1.4071791701175,30.828921614232,8.043268690420842,1.003448688544653,0,1,0,0,1,0
CC(C)(C)OC(=O)c1cc2cc(cc(c2cc1O)N(=O)=O)N(=O)=O,1.4919961575781,-159.50840315293,5.7682801221027455,1.0017048015780112,0,1,0,0,1,0
CCOC(=O)c1cc2cc(cc(c2cc1O)N(=O)=O)N(=O)=O,1.5542873033345,-141.44995697768,3.9082637245289864,1.0034371117976169,0,0,1,0,1,0
O=N(=O)C(CC(N(=O)=O)(N(=O)=O)N(=O)=O)CC(N(=O)=O)(N(=O)=O)N(=O)=O,1.8775041541651,-41.380277062406,1.1410139718373806,1.0029138869639331,1,0,0,0,1,0
COc1ccc(cc1)N1C=CC=C(C=O)C1c1cccc(c1)N(=O)=O,1.3827202380159,-20.616001759666,8.2408690014248,1.004951843929161,0,1,0,0,1,0
CC(=O)C=Cc1ccccc1C1=CC(=NO1)C(C)(C)C,1.2274335830239,-35.461741136836,4.425613001852291,1.0041863234947037,0,1,0,0,1,0
COC(=O)C1=C2NCCC(C2CC1)c1cc(OC)c(OC)cc1N(=O)=O,1.3892318075374,-168.35855433417,8.217425063497794,1.0021611382303233,0,1,0,0,1,0
Oc1c2COCCOCCOCCOCCOCc1cc(c2)N(=O)=O,1.3922404964915,-245.59773414403,8.199285423004053,1.0006576159648406,0,1,0,1,0,0
CC(=O)N1C(Cc2ccccc2)C(=O)NC(=CC2=CN(C(=O)OC(C)(C)C)c3cccc(c23)N(=O)=O)C1=O,1.4140702424355,-222.08002620624,7.936319083487044,1.0009810200820501,0,1,0,1,0,0
O=C1CCOC(=O)CCCCCCC(CC1)N(=O)=O,1.300589948806,-202.3578914422,6.838348750627812,1.0014800482480306,0,1,0,0,0,1
OC(=O)CCCCC1(CCC(=O)O1)N(=O)=O,1.4244616612827,-228.25995980112,7.737372105033959,1.0010545690192099,0,1,0,0,1,0
OCC1=CC2CCC1ON2C(=O)c1ccccc1,1.3424718419653,-47.707876625684,7.906611376849599,1.0032203319349762,0,1,0,0,1,0
Nc1c(cccc1N(=O)=O)N(=O)=O,1.5956311317642,-10.404315745811,2.992172420951052,1.0037132073020023,1,0,0,0,1,0
CC(ON1C(=O)CCC21CCCCC2C=C)c1ccccc1,1.2206774274871,-58.603944650466,4.222685376148603,1.0055670446168243,0,1,0,0,1,0
CN1C=CC(=N1)N(=O)=O,1.4342284858134,23.725909764044,7.5136994187868025,1.0039771712728767,0,0,1,0,1,0
CN1C=C(C=N1)N(=O)=O,1.434033588684,21.638694252855,7.518475229286916,1.0042560305220474,0,1,0,0,0,1
COc1ccc(cc1OC)[N+]([O-])=C(N1C(=O)CCC1=O)c1ccc(OC)c(OC)c1,1.3932119526901,-187.3100448927,8.192453979228796,1.0010517506095087,0,1,0,0,1,0
CC(OC(=O)c1ccc(cc1)N(=O)=O)C1=CCC2C1C2(C)C,1.3130865358615,-87.098959806459,7.21249267235345,1.003491284990801,0,1,0,0,1,0
CN(C)Nc1c(cc(cc1N(=O)=O)N(=O)=O)N(=O)=O,1.5760343827063,11.901366268828,3.391001039001912,1.0030550296127902,1,0,0,0,1,0
O=C(OCC(CCc1ccccc1)C12CCCCC1C2)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.3542076094403,-112.75476995358,8.086478911104976,1.0031474300790317,0,1,0,0,1,0
OC(=O)c1ccc(CN2CCCCO2)cc1,1.2979420492698,-96.49676891397,6.754905605935587,1.0038522898239606,0,1,0,0,1,0
ONC(=O)c1cccc2CN(C(=O)c12)c1ccc(OCc2ccccc2)cc1,1.3922157844546,-86.544011461842,8.199453023786859,1.0031060413079456,0,1,0,0,1,0
ON=C1CCCCCCC1,1.1413367491922,-34.37714255878,2.4320890042525214,1.0042185206366425,1,0,0,0,1,0
CN1OC(=O)N(C1c1ccccc1N(=O)=O)c1ccccc1,1.4449494692587,-15.077280835318,7.233805233316545,1.0048368718748784,0,1,0,0,0,1
O=C1CCCC=C1CC(C#N)c1ccccc1N(=O)=O,1.3573736160114,-11.459480337464,8.123891221621852,1.0052881256454145,0,1,0,0,1,0
ON=C1CCCCCCCC1,1.12983062611,-35.901738560096,2.2597323845027426,1.003385714538866,1,0,0,0,1,0
CN1N=C2C(=C1c1ccccc1)CCC1CON=C21,1.3213713658773,53.386136120255,7.438301473079429,1.0029771385998667,0,1,0,0,1,0
COC(=O)c1ccc2N3CCc4cccc(C(Nc2c1)c1cccc(c1)N(=O)=O)c34,1.4170942702627,-42.739794550577,7.882917532906612,1.0050772674548731,0,1,0,0,1,0
COC(=O)C(C)(C)C(=O)C(C)(C)C(=O)c1ccc(cc1)N(=O)=O,1.3764305807643,-187.67570568269,8.242725307020132,1.0015362136417876,0,1,0,0,1,0
O=N(=O)c1ccc(cc1)N=NC(=NN(c1ccccc1)c1ccccc1)c1ccccc1,1.3580549928867,141.33965599178,8.13130262520043,1.000247673414639,0,0,1,1,0,0
CC12CCCC1(O)CCCC2=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.4246699431617,-52.292985018107,7.732953693452572,1.006718107777237,0,1,0,0,1,0
O=C1Oc2ccccc2C2=C1NC1C(COc3ccccc13)C2c1ccc(cc1)N(=O)=O,1.4566878969296,-73.45542431244,6.894848904105874,1.004476740051007,0,1,0,0,1,0
C1COc2ccccc2C(=NO1)c1ccccc1,1.3259028521692,16.600016751341,7.552753607945119,1.0030090383289865,0,1,0,0,1,0
Nc1c(c(N)c(c(C(O)=O)c1N(=O)=O)N(=O)=O)N(=O)=O,1.7938979124548,-94.408968681619,1.3016421674472172,1.002232294497901,1,0,0,0,1,0
CCC(C(CC1OC(C)C(C)O1)c1ccccc1)N(=O)=O,1.2549177019982,-135.03464612959,5.312538906652248,1.0033272980425996,0,1,0,0,1,0
CN(C)c1ccc(cc1)C=NNc1ccc(cc1N(=O)=O)N(=O)=O,1.4196486209167,33.565747675529,7.834876884968071,1.0037287810603543,0,1,0,0,1,0
CCOC(=O)C1(N=C(CC1c1ccccc1N(=O)=O)c1ccccc1)C(=O)OCC,1.3752634992114,-168.38756302096,8.240811537784237,1.0021450751413634,0,1,0,0,1,0
CC(C)(C)OC(=O)C1C(N1c1ccccc1OC(C)(C)C)c1ccc(cc1)N(=O)=O,1.2935667615162,-131.09888060757,6.614481939767267,1.002431287214711,0,1,0,0,0,1
CC(C(C(=O)OC(C)(C)C)C1=C(C)Nc2ccccc12)N(=O)=O,1.2979265394801,-136.051431508,6.754413231950826,1.0020091899084498,0,1,0,0,1,0
CC1(C)OC2(N(OCc3ccccc3)C1=O)C(=C2c1ccccc1)c1ccccc1,1.2822089073077,-2.8835677979949,6.238610849762419,1.0034270253399837,0,1,0,0,1,0
CC(C(C(=O)OC(C)(C)C)C1=CC=CN1)N(=O)=O,1.300256613189,-128.66030274645,6.8279138041672995,1.0027687911976626,0,1,0,0,1,0
CN1CCCC1=CN(=O)=O,1.2965203328821,-18.609831272418,6.709605571470828,1.0059559528372004,0,1,0,0,1,0
CC(C)(C)OC(=O)C1=C(OCc2ccccc2)C(=O)NC(=N1)c1cccc(c1)N(=O)=O,1.3957534776835,-155.88212449703,8.172352940912933,1.002609255160555,0,1,0,0,1,0
CN(C)C(=NO)C(C)=NO,1.2566178135061,0.97203736104149,5.369770981756824,1.0045560338289754,0,1,0,0,1,0
CC1(C)CC(CC(C)(C)N1O)NC(=O)c1cc2cccnc2c2ncccc12,1.306922563267,-35.998152502986,7.0323797886962645,1.0038893871025267,0,1,0,0,1,0
CC(C)(C)CC1(N([O])c2ccc(cc2C1=Nc1ccccc1)C(C)(C)C(=O)Oc1ccc(cc1)N(=O)=O)c1ccccc1,1.332128803135,-71.920491469196,7.698270553391162,1.0040838371773733,0,1,0,0,1,0
O=C1CCN2C(C=Cc3ccccc3)C(C(N12)c1ccccc1)N(=O)=O,1.3444569586579,15.517545075742,7.941437125916731,1.0065143704443276,0,1,0,0,1,0
NC1=NON=C1N,1.4369607576911,44.351921111114,7.445507200700001,1.0035969979867707,0,1,0,0,1,0
ON=C1CCCC21CCCC2=NO,1.2825430936985,-16.838003068614,6.249845803711629,1.005558635472733,0,1,0,0,1,0
CC(CN(C)C)N=C1c2ccccc2Nc2cccc(c12)N(=O)=O,1.3143069358677,32.613809491243,7.246995682895685,1.004287206034691,0,1,0,0,1,0
CC1C=CC2C(CCC2C1N(=O)=O)OCc1ccccc1,1.2774998279507,-57.253380747621,6.079543739241774,1.0053147048404758,0,1,0,0,1,0
CC(O)(c1ccccc1)C1=NOC(C1c1ccccc1)c1ccccc1,1.2839813775077,4.5100451026941,6.298102273948321,1.0028656548680335,0,1,0,0,1,0
CCC(C)(C=NNc1ccc(cc1N(=O)=O)N(=O)=O)C(CN(=O)=O)c1ccccc1,1.413586867261,-10.689398177108,7.9444976472753135,1.00564019292432,0,1,0,0,1,0
CC1(C)C2CCC31C(C2)OC(=O)N3C(=O)C(O)CN(=O)=O,1.461358449595,-204.61272291492,6.7527105599474835,1.0012758190679918,0,1,0,0,1,0
CC1(C)C2CCC31C(C2)OC(=O)N3C(=O)C(O)C(c1ccccc1)N(=O)=O,1.4243076964153,-188.82205675087,7.740627884025861,1.0020822076394977,0,1,0,0,1,0
CN(C)C(=O)C1=CC=CC(=O)N1O,1.3818070087546,-78.215853244958,8.24241106772319,1.0037827343799741,0,1,0,0,1,0
